SEC,W,MACH,AIRSPD,TEFLAPL,XIDA,T,ALTSTD,N1,PITCH
3191,59999.9191,0.765,264,0,2.11,-26.75,34105,82,2.11
3192,59999.34656,0.765,264,0,2.11,-26.75,34104,82,2.11
3193,59998.77603,0.764,264,0,2.29,-26.75,34104,82,2.29
3194,59998.2055,0.764,264,0,2.29,-27,34103,82,2.29
3195,59997.63498,0.765,264,0,2.29,-27,34105,82,2.29
3196,59997.06445,0.764,264,0,2.29,-27,34105,82,2.29
3197,59996.49392,0.764,264,0,2.11,-26.75,34103,82,2.11
3198,59995.92138,0.764,264,0,2.29,-27,34102,82,2.29
3199,59995.35085,0.764,264,0,2.29,-27,34103,82,2.29
3200,59994.78032,0.764,264,0,2.29,-27,34103,82,2.29
3201,59994.20778,0.763,264,0,2.29,-27,34103,82,2.29
3202,59993.63523,0.763,264,0,2.29,-27,34102,82,2.29
3203,59993.06269,0.763,264,0,2.29,-27,34103,82,2.29
3204,59992.49216,0.763,264,0,2.29,-27,34104,82,2.29
3205,59991.91962,0.763,264,0,2.29,-27,34103,82,2.29
3206,59991.34909,0.762,264,0,2.29,-27,34104,82,2.29
3207,59990.77856,0.763,263,0,2.29,-27,34105,82,2.29
3208,59990.204,0.763,263,0,2.29,-27,34104,83,2.29
3209,59989.63146,0.763,264,0,2.29,-27,34104,83,2.29
3210,59989.0569,0.763,264,0,2.29,-27,34105,83,2.29
3211,59988.48032,0.762,264,0,2.29,-27,34105,83,2.29
3212,59987.90374,0.761,263,0,2.11,-27,34105,83,2.11
3213,59987.32918,0.762,263,0,2.29,-27,34103,83,2.29
3214,59986.75664,0.762,263,0,2.29,-27,34104,83,2.29
3215,59986.17805,0.761,263,0,2.29,-27.25,34104,83,2.29
3216,59985.60349,0.761,263,0,2.29,-27.25,34105,83,2.29
3217,59985.02893,0.761,263,0,2.11,-27.25,34105,83,2.11
3218,59984.45437,0.761,263,0,2.11,-27.25,34105,83,2.11
3219,59983.87981,0.761,263,0,2.29,-27.25,34105,83,2.29
3220,59983.30525,0.761,263,0,2.29,-27.25,34104,83,2.29
3221,59982.73069,0.762,263,0,2.29,-27.25,34104,83,2.29
3222,59982.15613,0.761,263,0,2.29,-27.25,34102,83,2.29
3223,59981.57955,0.762,263,0,2.29,-27.25,34103,83,2.29
3224,59981.00499,0.761,263,0,2.29,-27.25,34102,83,2.29
3225,59980.43043,0.761,263,0,2.29,-27.25,34102,83,2.29
3226,59979.85587,0.761,263,0,2.29,-27.25,34101,83,2.29
3227,59979.28131,0.761,263,0,2.29,-27.25,34103,83,2.29
3228,59978.70675,0.761,263,0,2.29,-27.25,34102,83,2.29
3229,59978.13219,0.761,263,0,2.29,-27.25,34101,83,2.29
3230,59977.55763,0.761,263,0,2.29,-27.25,34100,83,2.29
3231,59976.98307,0.761,263,0,2.29,-27.25,34101,83,2.29
3232,59976.40851,0.761,263,0,2.29,-27,34101,83,2.29
3233,59975.83194,0.76,263,0,2.29,-27,34101,83,2.29
3234,59975.25536,0.76,263,0,2.29,-27.25,34102,83,2.29
3235,59974.67878,0.76,263,0,2.29,-27.25,34102,83,2.29
3236,59974.10019,0.76,263,0,2.29,-27.25,34102,83,2.29
3237,59973.5216,0.76,262,0,2.29,-27.25,34102,83,2.29
3238,59972.94301,0.76,263,0,2.29,-27.25,34102,83,2.29
3239,59972.36643,0.76,263,0,2.29,-27.25,34103,83,2.29
3240,59971.78784,0.76,262,0,2.29,-27.25,34102,83,2.29
3241,59971.20925,0.759,262,0,2.29,-27.25,34102,83,2.29
3242,59970.63066,0.76,262,0,2.29,-27.25,34102,83,2.29
3243,59970.05206,0.76,262,0,2.29,-27.25,34101,83,2.29
3244,59969.47347,0.759,262,0,2.29,-27.25,34102,83,2.29
3245,59968.89488,0.759,262,0,2.29,-27.25,34101,83,2.29
3246,59968.31629,0.759,262,0,2.29,-27.25,34102,83,2.29
3247,59967.73971,0.759,262,0,2.29,-27.25,34101,83,2.29
3248,59967.16112,0.759,262,0,2.29,-27.25,34100,83,2.29
3249,59966.58253,0.759,262,0,2.29,-27.25,34100,83,2.29
3250,59966.00394,0.76,262,0,2.29,-27.25,34101,83,2.29
3251,59965.42736,0.76,262,0,2.29,-27.25,34100,83,2.29
3252,59964.8528,0.759,262,0,2.29,-27.25,34100,83,2.29
3253,59964.27421,0.759,262,0,2.29,-27.25,34101,83,2.29
3254,59963.69562,0.759,262,0,2.29,-27.25,34102,83,2.29
3255,59963.11702,0.76,262,0,2.29,-27.25,34101,83,2.29
3256,59962.53843,0.759,262,0,2.29,-27.25,34101,83,2.29
3257,59961.95984,0.76,262,0,2.29,-27.25,34101,83,2.29
3258,59961.37923,0.76,262,0,2.46,-27.25,34102,83,2.46
3259,59960.80064,0.76,262,0,2.46,-27.25,34101,83,2.46
3260,59960.22003,0.76,263,0,2.46,-27.25,34103,83,2.46
3261,59959.63942,0.759,262,0,2.46,-27.25,34102,83,2.46
3262,59959.06083,0.76,262,0,2.46,-27.25,34102,83,2.46
3263,59958.48224,0.759,262,0,2.46,-27.25,34104,83,2.46
3264,59957.90365,0.759,262,0,2.46,-27.25,34104,83,2.46
3265,59957.32506,0.759,262,0,2.46,-27.25,34105,83,2.46
3266,59956.74646,0.759,262,0,2.29,-27.25,34105,83,2.29
3267,59956.16586,0.759,262,0,2.29,-27.25,34105,83,2.29
3268,59955.58726,0.759,262,0,2.29,-27.25,34106,83,2.29
3269,59955.00867,0.759,262,0,2.29,-27.25,34104,83,2.29
3270,59954.42806,0.759,262,0,2.29,-27.25,34104,83,2.29
3271,59953.84947,0.758,262,0,2.29,-27.25,34105,83,2.29
3272,59953.27088,0.758,262,0,2.46,-27.25,34105,83,2.46
3273,59952.69027,0.758,262,0,2.29,-27.25,34105,83,2.29
3274,59952.11168,0.758,262,0,2.29,-27.5,34104,83,2.29
3275,59951.53309,0.757,261,0,2.29,-27.5,34104,83,2.29
3276,59950.9545,0.757,261,0,2.29,-27.5,34104,83,2.29
3277,59950.3759,0.756,261,0,2.29,-27.5,34104,83,2.29
3278,59949.79731,0.756,261,0,2.29,-27.5,34104,83,2.29
3279,59949.21872,0.756,261,0,2.29,-27.5,34103,83,2.29
3280,59948.64013,0.756,261,0,2.46,-27.5,34105,83,2.46
3281,59948.06154,0.755,261,0,2.29,-27.5,34101,83,2.29
3282,59947.48294,0.755,261,0,2.46,-27.5,34101,83,2.46
3283,59946.90435,0.755,261,0,2.46,-27.5,34103,83,2.46
3284,59946.32576,0.754,260,0,2.46,-27.5,34102,83,2.46
3285,59945.74717,0.755,260,0,2.46,-27.5,34103,83,2.46
3286,59945.16858,0.755,261,0,2.46,-27.75,34103,83,2.46
3287,59944.592,0.755,261,0,2.46,-27.75,34101,83,2.46
3288,59944.01542,0.755,260,0,2.46,-27.75,34101,83,2.46
3289,59943.43683,0.754,260,0,2.46,-27.75,34103,83,2.46
3290,59942.85824,0.754,260,0,2.46,-27.75,34101,83,2.46
3291,59942.27763,0.754,260,0,2.46,-27.75,34103,83,2.46
3292,59941.69702,0.755,260,0,2.46,-27.75,34104,83,2.46
3293,59941.11642,0.754,260,0,2.46,-27.75,34103,83,2.46
3294,59940.53581,0.754,260,0,2.46,-27.75,34104,83,2.46
3295,59939.95318,0.755,261,0,2.46,-27.75,34102,83,2.46
3296,59939.37258,0.754,260,0,2.46,-27.75,34104,83,2.46
3297,59938.78995,0.755,260,0,2.46,-27.75,34103,83,2.46
3298,59938.20531,0.756,261,0,2.29,-27.75,34105,83,2.29
3299,59937.62269,0.755,261,0,2.29,-27.75,34104,83,2.29
3300,59937.04006,0.754,260,0,2.29,-27.75,34105,83,2.29
3301,59936.45744,0.754,260,0,2.46,-27.75,34105,83,2.46
3302,59935.87482,0.754,260,0,2.29,-27.75,34106,83,2.29
3303,59935.29018,0.753,260,0,2.46,-27.75,34107,83,2.46
3304,59934.70755,0.753,260,0,2.29,-28,34107,83,2.29
3305,59934.12291,0.753,260,0,2.29,-28,34108,83,2.29
3306,59933.53827,0.753,260,0,2.29,-28,34106,83,2.29
3307,59932.95363,0.752,259,0,2.29,-28,34108,83,2.29
3308,59932.37101,0.752,259,0,2.29,-28,34107,83,2.29
3309,59931.78637,0.753,260,0,2.29,-28,34107,83,2.29
3310,59931.20173,0.752,259,0,2.29,-28,34105,83,2.29
3311,59930.6191,0.752,260,0,2.29,-28,34104,83,2.29
3312,59930.03446,0.752,259,0,2.46,-28,34105,83,2.46
3313,59929.44781,0.751,259,0,2.29,-28,34105,83,2.29
3314,59928.86115,0.752,259,0,2.46,-28.25,34105,83,2.46
3315,59928.27651,0.752,259,0,2.46,-28.25,34104,83,2.46
3316,59927.68986,0.751,259,0,2.46,-28.25,34104,83,2.46
3317,59927.10118,0.75,260,0,2.46,-28.25,34104,83,2.46
3318,59926.51453,0.751,259,0,2.46,-28.25,34106,83,2.46
3319,59925.92586,0.752,259,0,2.46,-28.25,34103,83,2.46
3320,59925.33718,0.749,259,0,2.46,-28.25,34103,83,2.46
3321,59924.74851,0.752,259,0,2.46,-28.25,34105,83,2.46
3322,59924.15984,0.75,259,0,2.46,-28.25,34104,83,2.46
3323,59923.57117,0.75,259,0,2.46,-28.25,34102,83,2.46
3324,59922.98048,0.751,259,0,2.46,-28.25,34105,83,2.46
3325,59922.39382,0.75,258,0,2.46,-28.5,34104,83,2.46
3326,59921.80515,0.751,259,0,2.46,-28.5,34105,83,2.46
3327,59921.21446,0.75,259,0,2.46,-28.5,34104,83,2.46
3328,59920.62378,0.75,259,0,2.46,-28.5,34104,83,2.46
3329,59920.03107,0.75,259,0,2.46,-28.5,34105,83,2.46
3330,59919.44038,0.75,259,0,2.46,-28.5,34104,83,2.46
3331,59918.8497,0.75,259,0,2.46,-28.5,34105,83,2.46
3332,59918.25498,0.75,258,0,2.46,-28.5,34105,83,2.46
3333,59917.66026,0.75,259,0,2.46,-28.5,34106,84,2.46
3334,59917.06554,0.751,259,0,2.46,-28.5,34104,84,2.46
3335,59916.47082,0.752,259,0,2.46,-28.5,34104,84,2.46
3336,59915.87408,0.753,259,0,2.46,-28.5,34101,84,2.46
3337,59915.27936,0.752,260,0,2.46,-28.5,34105,84,2.46
3338,59914.68262,0.751,259,0,2.46,-28.5,34103,84,2.46
3339,59914.08589,0.751,259,0,2.46,-28.5,34105,84,2.46
3340,59913.48714,0.752,259,0,2.46,-28.5,34102,84,2.46
3341,59912.88838,0.751,259,0,2.46,-28.5,34104,84,2.46
3342,59912.28762,0.749,259,0,2.46,-28.5,34104,84,2.46
3343,59911.68886,0.751,258,0,2.46,-28.5,34106,84,2.46
3344,59911.0881,0.753,259,0,2.46,-28.5,34103,84,2.46
3345,59910.48733,0.752,259,0,2.46,-28.5,34104,84,2.46
3346,59909.88656,0.751,259,0,2.46,-28.5,34104,84,2.46
3347,59909.28579,0.752,259,0,2.46,-28.5,34108,84,2.46
3348,59908.68502,0.751,259,0,2.46,-28.5,34106,84,2.46
3349,59908.08224,0.752,260,0,2.46,-28.5,34105,84,2.46
3350,59907.48147,0.752,259,0,2.46,-28.5,34105,84,2.46
3351,59906.87869,0.754,260,0,2.46,-28.5,34105,84,2.46
3352,59906.2759,0.751,260,0,2.46,-28.5,34104,84,2.46
3353,59905.67312,0.752,259,0,2.46,-28.5,34107,84,2.46
3354,59905.07034,0.752,259,0,2.46,-28.5,34106,84,2.46
3355,59904.46755,0.752,259,0,2.46,-28.5,34105,84,2.46
3356,59903.86275,0.751,259,0,2.46,-28.5,34107,84,2.46
3357,59903.25795,0.752,259,0,2.46,-28.5,34105,84,2.46
3358,59902.65315,0.751,259,0,2.46,-28.5,34107,84,2.46
3359,59902.04835,0.751,259,0,2.46,-28.5,34105,84,2.46
3360,59901.44355,0.752,259,0,2.46,-28.5,34105,84,2.46
3361,59900.83875,0.751,260,0,2.46,-28.5,34105,84,2.46
3362,59900.23597,0.75,259,0,2.46,-28.5,34104,84,2.46
3363,59899.63117,0.752,259,0,2.46,-28.5,34104,84,2.46
3364,59899.02637,0.752,259,0,2.46,-28.5,34103,84,2.46
3365,59898.42358,0.751,259,0,2.46,-28.5,34104,84,2.46
3366,59897.81878,0.751,259,0,2.46,-28.5,34103,84,2.46
3367,59897.21398,0.751,259,0,2.46,-28.5,34102,84,2.46
3368,59896.60918,0.75,259,0,2.46,-28.5,34102,84,2.46
3369,59896.00438,0.75,259,0,2.46,-28.5,34102,84,2.46
3370,59895.39958,0.75,259,0,2.46,-28.5,34103,84,2.46
3371,59894.79478,0.75,259,0,2.46,-28.5,34102,84,2.46
3372,59894.18998,0.751,259,0,2.46,-28.5,34103,84,2.46
3373,59893.58518,0.75,259,0,2.46,-28.5,34103,84,2.46
3374,59892.97837,0.751,259,0,2.46,-28.5,34100,84,2.46
3375,59892.37155,0.75,259,0,2.46,-28.5,34104,84,2.46
3376,59891.76474,0.749,259,0,2.46,-28.5,34103,84,2.46
3377,59891.14784,0.75,258,0,2.46,-28.5,34103,84,2.46
3378,59890.5249,0.75,259,0,2.46,-28.5,34106,84,2.46
3379,59889.90195,0.75,259,0,2.46,-28.5,34105,85,2.46
3380,59889.27296,0.752,259,0,2.46,-28.5,34104,85,2.46
3381,59888.63994,0.751,259,0,2.46,-28.5,34104,85,2.46
3382,59888.00691,0.751,259,0,2.46,-28.5,34104,85,2.46
3383,59887.37389,0.75,259,0,2.46,-28.5,34106,85,2.46
3384,59886.74086,0.751,259,0,2.46,-28.5,34108,85,2.46
3385,59886.10784,0.751,259,0,2.46,-28.5,34106,85,2.46
3386,59885.47482,0.75,259,0,2.46,-28.5,34107,85,2.46
3387,59884.83978,0.751,259,0,2.46,-28.5,34108,85,2.46
3388,59884.20675,0.751,259,0,2.46,-28.75,34107,85,2.46
3389,59883.57373,0.75,259,0,2.46,-28.5,34108,85,2.46
3390,59882.9407,0.75,259,0,2.46,-28.5,34107,85,2.46
3391,59882.30768,0.75,259,0,2.46,-28.75,34108,85,2.46
3392,59881.67466,0.751,259,0,2.46,-28.75,34106,85,2.46
3393,59881.04163,0.749,259,0,2.46,-28.75,34106,85,2.46
3394,59880.40861,0.75,259,0,2.46,-28.75,34105,85,2.46
3395,59879.77155,0.75,259,0,2.46,-28.75,34104,85,2.46
3396,59879.13248,0.75,259,0,2.46,-28.75,34107,85,2.46
3397,59878.49542,0.75,259,0,2.46,-28.75,34105,85,2.46
3398,59877.85635,0.75,259,0,2.46,-28.75,34106,85,2.46
3399,59877.21526,0.751,259,0,2.46,-28.75,34107,85,2.46
3400,59876.57216,0.751,259,0,2.46,-28.75,34106,85,2.46
3401,59875.93107,0.75,259,0,2.46,-28.75,34106,85,2.46
3402,59875.28797,0.75,259,0,2.46,-28.75,34105,85,2.46
3403,59874.64285,0.75,259,0,2.46,-28.75,34108,85,2.46
3404,59873.99974,0.75,259,0,2.46,-28.75,34107,85,2.46
3405,59873.35462,0.75,259,0,2.46,-28.75,34106,85,2.46
3406,59872.71152,0.75,259,0,2.46,-29,34107,85,2.46
3407,59872.0664,0.75,259,0,2.46,-29,34109,85,2.46
3408,59871.42531,0.751,259,0,2.46,-29,34107,85,2.46
3409,59870.78221,0.751,259,0,2.46,-29,34107,85,2.46
3410,59870.1391,0.752,259,0,2.46,-29,34105,85,2.46
3411,59869.496,0.751,259,0,2.46,-28.75,34106,85,2.46
3412,59868.85491,0.751,259,0,2.46,-28.75,34105,85,2.46
3413,59868.20778,0.751,259,0,2.46,-28.75,34105,85,2.46
3414,59867.56266,0.751,259,0,2.46,-28.75,34105,85,2.46
3415,59866.91955,0.751,259,0,2.46,-28.75,34105,85,2.46
3416,59866.27645,0.752,259,0,2.46,-28.75,34103,85,2.46
3417,59865.63133,0.751,259,0,2.46,-28.75,34107,85,2.46
3418,59864.98419,0.752,259,0,2.46,-28.75,34106,85,2.46
3419,59864.34109,0.751,259,0,2.46,-28.75,34105,85,2.46
3420,59863.69597,0.751,260,0,2.46,-29,34106,85,2.46
3421,59863.05488,0.752,259,0,2.46,-29,34106,85,2.46
3422,59862.41581,0.751,260,0,2.46,-29,34107,85,2.46
3423,59861.77674,0.752,259,0,2.46,-28.75,34107,85,2.46
3424,59861.13565,0.752,260,0,2.46,-28.75,34107,85,2.46
3425,59860.49456,0.752,259,0,2.46,-28.75,34106,85,2.46
3426,59859.85347,0.754,260,0,2.46,-28.75,34105,85,2.46
3427,59859.2144,0.754,261,0,2.46,-28.75,34107,85,2.46
3428,59858.57533,0.753,260,0,2.46,-28.75,34107,85,2.46
3429,59857.93424,0.754,260,0,2.46,-28.75,34105,85,2.46
3430,59857.29517,0.754,260,0,2.46,-28.75,34107,85,2.46
3431,59856.65811,0.755,260,0,2.46,-28.75,34107,85,2.46
3432,59856.02307,0.755,261,0,2.46,-28.75,34108,85,2.46
3433,59855.38602,0.755,260,0,2.46,-28.75,34106,85,2.46
3434,59854.75098,0.756,261,0,2.46,-28.75,34106,85,2.46
3435,59854.11795,0.755,261,0,2.46,-28.5,34105,85,2.46
3436,59853.48291,0.754,261,0,2.46,-28.5,34107,85,2.46
3437,59852.84989,0.755,260,0,2.46,-28.5,34107,85,2.46
3438,59852.22291,0.755,261,0,2.46,-28.75,34107,85,2.46
3439,59851.62416,0.756,261,0,2.46,-28.5,34105,84,2.46
3440,59851.02138,0.757,261,0,2.29,-28.5,34106,84,2.29
3441,59850.42061,0.755,261,0,2.46,-28.5,34106,84,2.46
3442,59849.82589,0.756,261,0,2.46,-28.5,34104,84,2.46
3443,59849.22915,0.756,261,0,2.29,-28.5,34105,84,2.29
3444,59848.63242,0.757,261,0,2.46,-28.5,34105,84,2.46
3445,59848.0377,0.756,261,0,2.46,-28.5,34105,84,2.46
3446,59847.44298,0.757,261,0,2.46,-28.5,34105,84,2.46
3447,59846.84826,0.756,261,0,2.46,-28.5,34105,84,2.46
3448,59846.25354,0.757,261,0,2.46,-28.5,34104,84,2.46
3449,59845.6568,0.757,261,0,2.46,-28.5,34106,84,2.46
3450,59845.06208,0.756,261,0,2.46,-28.5,34104,84,2.46
3451,59844.46736,0.756,261,0,2.46,-28.5,34106,83,2.46
3452,59843.87264,0.756,261,0,2.46,-28.5,34107,84,2.46
3453,59843.27792,0.756,261,0,2.46,-28.5,34106,84,2.46
3454,59842.6832,0.758,261,0,2.46,-28.5,34106,84,2.46
3455,59842.08848,0.757,261,0,2.46,-28.5,34105,83,2.46
3456,59841.49376,0.757,261,0,2.46,-28.5,34106,84,2.46
3457,59840.89904,0.758,262,0,2.46,-28.5,34107,83,2.46
3458,59840.30432,0.758,262,0,2.46,-28.5,34106,83,2.46
3459,59839.7096,0.758,262,0,2.46,-28.25,34106,83,2.46
3460,59839.11286,0.757,262,0,2.46,-28.25,34107,84,2.46
3461,59838.51613,0.757,261,0,2.46,-28.25,34108,84,2.46
3462,59837.91939,0.757,261,0,2.29,-28.25,34109,84,2.29
3463,59837.32266,0.758,261,0,2.29,-28.25,34108,84,2.29
3464,59836.72794,0.758,261,0,2.29,-28.25,34108,84,2.29
3465,59836.13322,0.757,261,0,2.29,-28.25,34110,84,2.29
3466,59835.53648,0.757,261,0,2.29,-28.25,34109,84,2.29
3467,59834.93974,0.755,261,0,2.29,-28.5,34109,84,2.29
3468,59834.34502,0.754,260,0,2.29,-28.5,34110,84,2.29
3469,59833.7503,0.755,260,0,2.29,-28.5,34111,84,2.29
3470,59833.15558,0.755,261,0,2.29,-28.5,34109,84,2.29
3471,59832.55885,0.754,260,0,2.29,-28.75,34109,84,2.29
3472,59831.96211,0.754,260,0,2.29,-28.75,34109,84,2.29
3473,59831.36739,0.756,260,0,2.29,-28.75,34108,84,2.29
3474,59830.77469,0.755,260,0,2.29,-28.75,34106,84,2.29
3475,59830.18198,0.754,261,0,2.29,-28.75,34106,83,2.29
3476,59829.58928,0.755,261,0,2.29,-28.75,34106,84,2.29
3477,59828.99658,0.755,261,0,2.29,-28.75,34106,83,2.29
3478,59828.40387,0.755,261,0,2.29,-28.75,34106,83,2.29
3479,59827.81117,0.753,260,0,2.29,-28.75,34105,83,2.29
3480,59827.21645,0.753,260,0,2.29,-28.75,34106,83,2.29
3481,59826.62173,0.752,260,0,2.29,-28.75,34106,83,2.29
3482,59826.02902,0.753,259,0,2.29,-29,34105,84,2.29
3483,59825.43632,0.752,260,0,2.29,-29,34105,84,2.29
3484,59824.84362,0.751,260,0,2.29,-29,34106,84,2.29
3485,59824.25091,0.752,260,0,2.29,-29,34106,83,2.29
3486,59823.65821,0.751,259,0,2.29,-29,34105,84,2.29
3487,59823.0655,0.753,259,0,2.29,-29,34105,84,2.29
3488,59822.4728,0.752,260,0,2.29,-29,34103,83,2.29
3489,59821.8801,0.752,260,0,2.29,-29,34103,83,2.29
3490,59821.28538,0.752,259,0,2.46,-29,34103,83,2.46
3491,59820.69066,0.752,259,0,2.46,-29,34103,83,2.46
3492,59820.09594,0.752,260,0,2.46,-29,34103,83,2.46
3493,59819.4992,0.752,260,0,2.46,-29,34102,84,2.46
3494,59818.90045,0.753,260,0,2.46,-29,34104,84,2.46
3495,59818.3017,0.753,260,0,2.46,-29,34102,84,2.46
3496,59817.70294,0.752,260,0,2.46,-29,34102,84,2.46
3497,59817.10419,0.752,260,0,2.46,-29,34103,84,2.46
3498,59816.50544,0.752,259,0,2.46,-29,34104,84,2.46
3499,59815.90467,0.753,260,0,2.46,-29,34103,84,2.46
3500,59815.3039,0.754,260,0,2.46,-29,34103,84,2.46
3501,59814.70314,0.754,260,0,2.46,-29,34103,84,2.46
3502,59814.10237,0.754,260,0,2.46,-28.75,34103,84,2.46
3503,59813.49958,0.755,260,0,2.46,-28.75,34104,84,2.46
3504,59812.8968,0.754,260,0,2.46,-28.75,34104,84,2.46
3505,59812.29402,0.754,260,0,2.46,-28.75,34105,84,2.46
3506,59811.69123,0.755,260,0,2.46,-28.75,34105,84,2.46
3507,59811.08845,0.755,261,0,2.46,-28.75,34105,84,2.46
3508,59810.48566,0.756,260,0,2.46,-28.75,34106,84,2.46
3509,59809.88086,0.755,260,0,2.46,-28.5,34106,84,2.46
3510,59809.27606,0.756,261,0,2.46,-28.5,34106,84,2.46
3511,59808.67126,0.754,260,0,2.29,-28.5,34104,84,2.29
3512,59808.06646,0.755,260,0,2.46,-28.75,34107,84,2.46
3513,59807.46368,0.755,260,0,2.29,-28.75,34106,84,2.29
3514,59806.8609,0.756,261,0,2.29,-28.75,34106,84,2.29
3515,59806.2561,0.757,261,0,2.29,-28.75,34105,84,2.29
3516,59805.6513,0.757,261,0,2.29,-28.75,34105,84,2.29
3517,59805.0465,0.756,261,0,2.46,-28.5,34106,84,2.46
3518,59804.4417,0.757,261,0,2.46,-28.5,34105,84,2.46
3519,59803.8369,0.757,261,0,2.29,-28.5,34105,84,2.29
3520,59803.23411,0.758,261,0,2.46,-28.5,34103,84,2.46
3521,59802.62931,0.758,262,0,2.46,-28.5,34104,84,2.46
3522,59802.02451,0.759,262,0,2.46,-28.5,34104,84,2.46
3523,59801.41971,0.759,262,0,2.46,-28.5,34104,84,2.46
3524,59800.81491,0.759,262,0,2.46,-28.25,34106,84,2.46
3525,59800.21011,0.761,262,0,2.46,-28.25,34103,84,2.46
3526,59799.60531,0.762,263,0,2.46,-28.25,34105,84,2.46
3527,59799.00051,0.762,263,0,2.46,-28.25,34105,84,2.46
3528,59798.39571,0.762,264,0,2.46,-28,34106,84,2.46
3529,59797.7889,0.762,263,0,2.46,-28,34105,84,2.46
3530,59797.18006,0.764,264,0,2.46,-28,34107,84,2.46
3531,59796.57325,0.766,264,0,2.46,-28,34104,84,2.46
3532,59795.96643,0.767,265,0,2.46,-28,34107,84,2.46
3533,59795.35962,0.767,265,0,2.46,-27.75,34106,84,2.46
3534,59794.7528,0.766,265,0,2.46,-27.5,34107,84,2.46
3535,59794.14397,0.766,265,0,2.46,-27.5,34109,84,2.46
3536,59793.53514,0.765,265,0,2.46,-27.25,34110,84,2.46
3537,59792.9263,0.765,264,0,2.29,-27.25,34110,84,2.29
3538,59792.31546,0.763,264,0,2.29,-27.25,34110,84,2.29
3539,59791.70662,0.763,264,0,2.29,-27.25,34111,84,2.29
3540,59791.09779,0.763,264,0,2.29,-27.25,34110,84,2.29
3541,59790.49098,0.764,264,0,2.29,-27.25,34111,84,2.29
3542,59789.88819,0.763,264,0,2.29,-27.25,34112,84,2.29
3543,59789.28944,0.763,263,0,2.29,-27.25,34113,84,2.29
3544,59788.68867,0.762,264,0,2.29,-27.25,34112,84,2.29
3545,59788.08992,0.762,264,0,2.29,-27.25,34113,84,2.29
3546,59787.49117,0.761,263,0,2.29,-27.25,34112,84,2.29
3547,59786.89242,0.762,263,0,2.11,-27.25,34113,84,2.11
3548,59786.29366,0.762,263,0,2.11,-27.25,34114,84,2.11
3549,59785.69491,0.763,263,0,2.11,-27.5,34114,84,2.11
3550,59785.10019,0.763,264,0,2.11,-27.5,34114,84,2.11
3551,59784.50346,0.763,263,0,2.11,-27.5,34114,84,2.11
3552,59783.90672,0.764,263,0,2.11,-27.5,34114,84,2.11
3553,59783.30998,0.763,264,0,2.11,-27.5,34115,84,2.11
3554,59782.71325,0.763,264,0,2.11,-27.5,34115,84,2.11
3555,59782.1145,0.762,263,0,1.93,-27.5,34116,84,1.93
3556,59781.51574,0.762,263,0,2.11,-27.5,34115,84,2.11
3557,59780.91901,0.762,263,0,2.11,-27.75,34115,84,2.11
3558,59780.32227,0.762,263,0,2.11,-27.75,34114,84,2.11
3559,59779.72755,0.76,263,0,2.11,-27.75,34113,84,2.11
3560,59779.13082,0.759,262,0,2.11,-27.75,34113,84,2.11
3561,59778.53206,0.756,262,0,2.11,-28,34112,84,2.11
3562,59777.93533,0.757,262,0,2.11,-28,34111,84,2.11
3563,59777.34061,0.756,261,0,2.11,-28.25,34111,84,2.11
3564,59776.7479,0.756,261,0,2.11,-28.25,34108,84,2.11
3565,59776.15923,0.757,261,0,2.11,-28.25,34106,83,2.11
3566,59775.56653,0.755,261,0,2.29,-28.25,34102,83,2.29
3567,59774.97584,0.757,261,0,2.29,-28.5,34102,83,2.29
3568,59774.38515,0.757,261,0,2.29,-28.5,34099,83,2.29
3569,59773.79446,0.756,261,0,2.29,-28.5,34097,83,2.29
3570,59773.20378,0.758,261,0,2.29,-28.5,34100,83,2.29
3571,59772.61309,0.759,262,0,2.46,-28.5,34093,83,2.46
3572,59772.0224,0.759,262,0,2.46,-28.5,34093,83,2.46
3573,59771.43171,0.76,262,0,2.46,-28.25,34093,83,2.46
3574,59770.83901,0.76,263,0,2.46,-28.25,34093,83,2.46
3575,59770.2463,0.761,263,0,2.46,-28,34094,83,2.46
3576,59769.6536,0.76,263,0,2.64,-28,34093,83,2.64
3577,59769.05888,0.758,262,0,2.64,-27.75,34093,83,2.64
3578,59768.46416,0.758,262,0,2.64,-27.75,34092,83,2.64
3579,59767.86742,0.76,262,0,2.64,-27.75,34093,83,2.64
3580,59767.2727,0.759,262,0,2.64,-27.5,34091,84,2.64
3581,59766.67395,0.762,262,0,2.64,-27.25,34093,84,2.64
3582,59766.0752,0.763,263,0,2.64,-27.25,34093,84,2.64
3583,59765.47443,0.763,264,0,2.64,-27,34092,84,2.64
3584,59764.87366,0.764,264,0,2.64,-26.75,34097,84,2.64
3585,59764.27088,0.764,264,0,2.46,-26.75,34097,84,2.46
3586,59763.67011,0.765,264,0,2.46,-26.75,34102,84,2.46
3587,59763.07136,0.764,264,0,2.46,-26.75,34104,84,2.46
3588,59762.47059,0.763,264,0,2.46,-26.75,34106,84,2.46
3589,59761.86982,0.762,263,0,2.29,-26.75,34110,84,2.29
3590,59761.26704,0.759,263,0,2.29,-26.75,34114,84,2.29
3591,59760.66627,0.759,262,0,2.11,-26.75,34117,84,2.11
3592,59760.0655,0.757,262,0,2.11,-27,34118,84,2.11
